Las mascarillas FFP2 con válvula no evitan contagiar a una persona pero sí evitan que nos contagiemos, y las mascarillas FFP2 sin válvula evitan contagiar y que nos contagiemos;FFP2;válvula;;;;;;;;;;;;;;;;;
“Cantar una canción y rasguear la guitarra para acompañarte como en la música sudamericana tiene su dificultad, pero cuando te pones a tocar una partitura del siglo XVI y tienes que cantar al mismo tiempo es otra cosa;rasguear;partitura;;;;;;;;;;;;;;;;;
La fascinación por el mundo clásico iniciada en el Renacimiento incluyó también al viejo Egipto;fascinación;clásico;Renacimiento;;;;;;;;;;;;;;;;
Hoy día se estima que unas 60.000 personas precisan en España de tratamientos de hemodiálisis, diálisis peritoneal o trasplante renal y casi la mitad de ellas son mayores de 65 años.;hemodiálisis;dialisis peritoneal;trasplante renal;;;;;;;;;;;;;;;;
En España, los gastos directos e indirectos asociados a la enfermedad vascular representan el 0,7% del PIB y suponen un 9% del gasto sanitario global;gastos directos;gastos indrectos;enfermedad vascular;global;;;;;;;;;;;;;;;
Isabel Varela Nieto es Doctora en Ciencias Químicas, Profesora de Investigación del CSIC y dirige el grupo de investigación de Neurobiología de la Audición;Neurobiología;;;;;;;;;;;;;;;;;;
Me gusta hacer viajes culturales, tanto desde mi sofá a través de una buena novela o con un grupo de compañeros y compañeras visitando algún lugar que, no siempre tiene que estar lejos, a veces, a la vuelta de la esquina, te encuentras lugares maravillosos, llenos de encanto, con unas gentes magníficas y una gastronomía excelente;viajes culturales;culturales;;;;;;;;;;;;;;;;;
Este se convierte en uno de las jóvenes promesas del Kremlin mientras su hermana entrará a formar parte de un grupo activista que promueve la insurrección;jovenes promesas;promesas;Kremlin;activista;insurrección;;;;;;;;;;;;;;
La Confederación de Asociaciones de Enfermos de Crohn y Colitis Ulcerosa de España, entregó ayer por la tarde en el Imserso las 82.000 firmas físicas recogidas por las asociaciones ACCU que miles de ciudadanos han aportado solicitando el reconocimiento de la enfermedad inflamatoria intestinal dentro de los baremos de valoración de la discapacidad.;Imserso;ACCU;reconocimiento;enfermedad inflamatoria intestinal;inflamatoria;intestinal;baremos;;;;;;;;;;;;
Una sala contigua a la exposición de fotografías de Saura recrea el ambiente de la tertulia del Pombo que Gómez de la Serna relató en sus obras “El Pombo” (1918) y “La sagrada cripta del Pombo, (1924);contigua;tertulia;;;;;;;;;;;;;;;;;
No obstante, en España, se ha observado un aumento de la incidencia de la miastenia gravis de aparición tardía, y casi el 60% de los nuevos casos que se detectan cada año en nuestro país se dan en personas de edad avanzada, frente a menos del 50% que supone en otros países de nuestro entorno.;obstante;incidencia;miastenia gravis;;;;;;;;;;;;;;;;
A pesar de la diversidad de causas que pueden originar dolor neuropático, las características del dolor son similares en casi todos los pacientes, con síntomas dolorosos similares a una corriente eléctrica o quemazón o pinchazos ante estímulos comunes;diversidad;dolor neuropático;similares;estímulos;comunes;;;;;;;;;;;;;;
Sanidad recuerda las recomendaciones para prevenir los daños derivados de las altas temperaturas;prevenir;derivados;;;;;;;;;;;;;;;;;
Queremos que las recomendaciones de la UE quedarán plasmadas, para su implementación concreta en España, en un texto más amplio que pueda servir de referencia en los próximos años.;UE;plasmadas;implementación;concreta;amplio;referencia;;;;;;;;;;;;;
La Estrategia cuenta con 5 objetivos relacionados con: la prevención del sinhogarismo o con la sensibilización de la sociedad y defensa contra la discriminación y los delitos de odio dirigidos a las personas sin hogar.;estrategia;prevención;sinhogarismo;sensibilización;discriminación;delitos de odio;;;;;;;;;;;;;
Esta pérdida de colágeno se traduce en dolores articulares, dolores óseos, degeneración de cartílago, disminución de la densidad mineral ósea, etc., lo que nos lleva a pensar en la importancia que para el organismo supone, el volver a generar el colágeno que hemos ido perdiendo con la edad, a través de la estimulación de las células generadoras del mismo, condrocitos, osteoblastos y fibroblastos;colágeno;traduce;dolores articulares;dolores oseos;degenración del cartilago;degeneración;cartílago;densidad mineral osea;densidad;mineral; osea;generadoras;condrocitos;osteoblastos;fibroblastos;;;;
“con que no nos vuelva a suceder no nos referimos a que no volvamos a sufrir una pandemia de este o de otro virus, porque ya hemos visto que somos más frágiles de lo que nos pensábamos como individuos y como sociedad, sino que estemos mejor preparados para dar una respuesta efectiva y eficaz”;pandemia;efectiva;eficaz;;;;;;;;;;;;;;;;
Por otra parte, aunque se ha descrito el debut de la enfermedad en la infancia, en la adolescencia o en la tercera edad, la cefalea en racimos suele iniciarse en pacientes que rondan los 30 años de edad;debut;cefalea en racimos;cefalea;racimos;;;;;;;;;;;;;;;
Esta iniciativa está coordinada por el especialista culinario Christiaan Weij, que ha pensado sobre todo en los almuerzos sin olvidar la elaboración de menús especiales para la cenas en las que ofrecen productos de la región como sopas de verduras, guisos típicos, jamón ahumado o quesos locales.;iniciativa;culinario;;;;;;;;;;;;;;;;;
Fue, precisamente, estando en Turquía, en la primavera de 1982, cuando descubrí las estrechas analogías entre las estrellas de ocho beatitudes de las iglesias rupestres del Valle del Görëme (Capadocia), con los símbolos más sagrados del Temple;analogías;beatitudes;rupestres;símbolos;temple;;;;;;;;;;;;;;
Mujeres con el torso desnudo que miran de frente al objetivo mostrando sus cicatrices;torso;objetivo;;;;;;;;;;;;;;;;;
En ese sentido, usted dice en su libro que la clave de la fortaleza emocional es la “bastantidad”.;sentido;clave;fortaleza emocional;emocional;bastantidad;;;;;;;;;;;;;;
“Son unos resultados prometedores que abren una puerta a la esperanza a las personas y familias que, lamentablemente, sufren las consecuencias de lesiones que les han cambiado la vida drásticamente”, ha añadido.;prometedores;consecuencias;drasticamente;;;;;;;;;;;;;;;;
Fuentes de salud, el agua y los alimentos propios de la Dieta Mediterránea siempre deben bailar al mismo son y con el mismo protagonismo en nuestra rutina alimentaria, pues es su equilibrio y complementariedad lo que nos garantiza haber optado por la fórmula nutricional correcta y apta para todas las etapas de la vida.;Fuentes;bailar al mismo son;protagonismo;rutina;complementariedad;garantiza;optado;formula;nutricional;apta;;;;;;;;;
“El tratamiento psicológico es la mejor opción no solo desde una perspectiva de salud mental sino también desde una perspectiva económica y de coste-efectividad”;perspectiva;coste-efectividad;;;;;;;;;;;;;;;;;
La impúdica confesión de Thomas Spencer interpela al lector sin tregua y nos obliga a ver la naturaleza del poder en toda su crudeza a través de la historia de un canalla.;impúdica;confesión;interpela;tregua;crudeza;;;;;;;;;;;;;;
En este caso, se refieren a estreses de todo tipo, no sólo a enfermedades, sino también a pérdidas de seres queridos, cambios en su entorno, desdichas personales, etc;estreses;entorno;desdichas;;;;;;;;;;;;;;;;
En el caso español, nuestro país se encuentra a la cabeza en el consumo de antidepresivos y ansiolíticos, dada la ausencia de acceso efectivo a tratamiento psicológico;antidepresivos;ansiolíticos;ausencia;acceso;efectivo;;;;;;;;;;;;;;
Enfermedad inflamatoria intestinal;inflamatoria;intestinal;;;;;;;;;;;;;;;;;
El Calvario es un óleo sobre tabla de enormes dimensiones, 343 x 193 cm, que Felipe II a la cartuja de Scheut, cercana a Anderlecht, intalada provisionalmente en el palacio de Valsaín trasladada en 1574 al monasterio de El escorial en la que se describe en la primera entrega de obras artísticas al monasterio como “una tabla grande en que está pintado Cristo nuestro Señor en la Cruz, con Nuestra Señora y San Juan, de la mano de Masse Rugier”.;óleo;tabla;cartuja;provisionalmente;;;;;;;;;;;;;;;
Un apartado importante de las obras expuestas en casa de los Oviedo-Portal está relacionada con la pintura asturiana romántica y de transición al realismo del siglo XIX, con obras de Dionisio Fierro, Ignacio Suarez Llanos,  Luis Álvarez Catalá e Ignacio León y Escosura;apartado;transición;realismo;;;;;;;;;;;;;;;;
Otros trastornos del sueño también bastante frecuentes son la narcolepsia, la hipersomnia idiopática, el trastorno de conducta durante el sueño REM, parasomnias o trastornos del ritmo circadiano;trastornos del sueño;narcolepsia;hipersomnia ideopática;trastorno de la conducta durante el sueño REM;parasomnias;trastornos del ritmo circadiano;;;;;;;;;;;;;
A veces se solapan y es muy difícil distinguirlos;solapan;;;;;;;;;;;;;;;;;;
Hay que saber que es tan digno pedir como dar, pero lamentablemente no nos han enseñado a eso.;digno;lamentablemente;;;;;;;;;;;;;;;;;
Un total de 10.886.942 contribuyentes marcaron la «X Solidaria» en la última declaración de la renta, un 37% más que hace una década;contribuyentes;década;;;;;;;;;;;;;;;;;
Sin embargo, puede mitigar parte del efecto de otros determinantes en las desigualdades;mitigar;determinantes;;;;;;;;;;;;;;;;;
Asegurarse que las inyecciones se hacen en esta capa, y no en el músculo, ayuda a mantener estable los niveles de glucosa en sangre y minimiza las variaciones en el control glucémico, que pueden llevar a la hipoglucemia (1);capa;glucosa;variaciones;control glucémico;glucémico;hipoglucemia;;;;;;;;;;;;;
El primero de ellos, de carácter institucional, tendrá lugar en el Congreso de los Diputados, con el objetivo de llamar la atención de los representantes políticos y trasladarles las principales reivindicaciones del colectivo;carácter institucional;carácter;institucional;revindicaciones;colectivo;;;;;;;;;;;;;;
Como miembros de la sociedad civil, UDP participa y colabora activamente en las plataformas del Tercer Sector de Acción Social, la propia Plataforma del Tercer Sector, la Plataforma de Acción de ONG o la Plataforma del Voluntariado de España, plataformas sociales que sin duda, apuestan por favorecer espacios intergeneracionales y formar redes entre asociaciones y donde el colectivo de Personas Mayores, tenemos voz y visibilidad.;sociedad civil;UDP;activamente;plataformas;espacios intergeneracionales;intergeneracionales;redes;visibilidad;;;;;;;;;;;
La dificultad al tragar, síntoma común en pacientes Covid-19 que puede dificultar su recuperación;común;;;;;;;;;;;;;;;;;;
Enfermedades cardiovasculares;cardiovasculares;;;;;;;;;;;;;;;;;;
Estos son algunos de los aspectos analizados por el Dr;;;;;;;;;;;;;;;;;;;
Es la tragedia más grande que se puede ver, y encima que se viva en el siglo XXI es para avergonzarse;tragedía;;;;;;;;;;;;;;;;;;
También hemos iniciado ya una serie de trabajos con las comunidades autónomas en la definición y articulación de la estrategia que esperamos den sus frutos antes de este próximo verano.;definición;articulación;estrategia;;;;;;;;;;;;;;;;
Por ello, la Ministra ha insistido en que en la década de 1980 se diseñó un Sistema Nacional de Salud de carácter universal;carácter universal;carácter;universal;;;;;;;;;;;;;;;;
Porque es un absurdo despreciar todo lo demostrado fehacientemente, en las peores circunstancias posibles;absurdo;despreciar;fehacientemente;;;;;;;;;;;;;;;;
El espesor de la capa de grasa SC, sin embargo, es más variable y se ve afectada por la edad, el sexo y el IMC4.;espesor;SC;variable;IMC4;;;;;;;;;;;;;;;
“El abandono de la población condiciona que los pacientes acumulen patologías crónicas y en ocasiones, un estado de deterioro que luego resulta más difícil y costoso de solucionar;condiciona;patologias crónicas;patología;crónica;deterioro;;;;;;;;;;;;;;
Evitar la carencia de nutrientes ingiriendo las vitaminas, los minerales y las proteínas que necesitamos es la solución para cuidarnos y continuar activos durante estos meses.;carencia;;;;;;;;;;;;;;;;;;
Los cines, teatros y auditorios reabrirán un tercio de su aforo con butacas preasignadas;un tercio;aforo;preasignadas;;;;;;;;;;;;;;;;
Las comunidades autónomas, INGESA (Ceuta y Melilla) y mutualidades de funcionarios tendrán seis meses para adaptar sus catálogos a lo dispuesto en la orden y adecuarse a la actualización de la cartera de servicios comunes del SNS.;INGESA;mutualidades;catálogos;cartera;SNS;;;;;;;;;;;;;;
Sedentarismo y uso de los Servicios Sanitarios;Sedentarismo;;;;;;;;;;;;;;;;;;
"En la reunión mantenida, por parte de la ministra se agradeció al personal del Imserso la importante labor llevada a cabo, a la hora de poder culminar el proceso de adjudicación del programa de Turismo Social, destacando ""su implicación y su trabajo""";Imserso;culminar;adjudicación;;;;;;;;;;;;;;;;
Todo ayuda para retrasar el envejecimiento y posibles recaídas en el sistema neuronal;sistema neuronal;sistema;neuronal;;;;;;;;;;;;;;;;
Las consecuencias de la deshidratación afectan a todos los órganos y sistemas del cuerpo, advierten desde la FEN, de ahí la importancia de mantener una correcta hidratación;consecuencias;deshidratación;órganos;FEN;hidratación;;;;;;;;;;;;;;
El Hospital Puerta de Hierro ha constituido un Comité de Selección multidisciplinar, integrado por profesionales sanitarios, que será el encargado de analizar y priorizar los pacientes que previamente hayan sido valorados y considerados como potenciales beneficiarios de esta técnica.;constituido;Comité;multidisciplinar;integrado;priorizar;previamente;potenciales;beneficiarios;técnica;;;;;;;;;;
Según la Encuesta Nacional de Salud (ENS), el 89,5% de las personas con 65 años o más tiene alguna enfermedad o problema de salud crónica, una cifra que aumenta conforme aumenta la edad, llegando hasta el 96,5% para los mayores de 85 años;salud crónica;crónica;conforme;;;;;;;;;;;;;;;;
Entre sus fines se encuentran la estimulación de la participación activa de las personas mayores como colectivo con una problemática específica, la defensa los intereses de las personas mayores ante los poderes públicos y el fomento del Asociacionismo de la tercera edad en Aragón;fines;estimulación;colectivo;específica;poderes públicos;fomento;asociacionismo;;;;;;;;;;;;
"Le conocí estando en Cadaqués, yo trabajaba en el Club de Vacaciones Mediterranée y salimos a cantar a la casa que tenía en Cadaqués el autor de los Pianos Mecánicos, Henry-François Rey;  canté aquella noche y la actuación debió estar bien porque tuvo mucha repercusión";repercusión;;;;;;;;;;;;;;;;;;
Alimentarse es un acto cotidiano, pero no debe ser un acto inconsciente;acto;cotidiano;onsconsciente;;;;;;;;;;;;;;;;
Los especialistas no conciben hablar de salud ósea (entendiendo como tal conseguir un adecuado pico de masa ósea, una correcta mineralización del esqueleto y una adecuada resistencia de los huesos) sin la presencia constante de cantidades adecuadas de vitamina D.;especialistas;salud osea;osea;pico;masa osea;masa;mineralización;constante;;;;;;;;;;;
Detrás de estas cifras, como ha destacado la Ministra, “hay un drama humano y familiar”;drama;;;;;;;;;;;;;;;;;;
En la población infantil, la incidencia es superior, entre el 3% y el 7%;incidencia;;;;;;;;;;;;;;;;;;
Esta emergencia de salud ha supuesto una importante carga en nuestros profesionales sanitarios, quienes han tenido que aprender a tratar a los pacientes afectos de COVID-19 sobre el terreno;afectos;;;;;;;;;;;;;;;;;;
"El 29 de octubre de 2019, en el Senado de España, el Grupo de Estudio de Enfermedades Cerebrovasculares (GEECV) de la Sociedad Española de Neurología (SEN) y Freno al Ictus  celebrarán una jornada divulgativa bajo el lema ""Encuentro Científico, Social e Institucional sobre ictus"" con el objetivo de promover mejoras en la respuesta social y sanitaria frente al ictus";Enfermedades cerbrovasculares;cerebrovasculares;Neurología;Ictus;divulgativa;lema;Instiutcional;;;;;;;;;;;;
La resolución avala por tanto los pliegos de contratación tal y como los presentó el Imserso.;resolución;avala;pliegos;Imserso;;;;;;;;;;;;;;;
A nivel metabólico la leptina, una hormona principalmente producida por los adipocitos (células grasas), se encarga de regular del apetito;nivel;metabólico;leptina;hormana;adipocitos;regular;;;;;;;;;;;;;
Corre el año 1558, un año que trastocará la vida de Ned y que cambiará Europa para siempre.;trastocará;;;;;;;;;;;;;;;;;;
Este hombre se quedó supertetrapléjico, solo podía mover la pupila de un ojo;supertetraplejico;pupila;;;;;;;;;;;;;;;;;
Pero este plan necesita también de una memoria económica que ya teníamos pero que no se ha podido implementar por la prórroga de los presupuestos;memoria económica;implementar;prorroga;presupuestos;;;;;;;;;;;;;;;
Mercé Luz, jefe del departamento de Cultura y Ocio de la Fundación ONCE destacó en relación a las patologías oculares en el arte que había que tener en cuenta la formación y el empleo en las artes plásticas y la accesibilidad universal;patologías oculares;patologías;oculares;artes plasticas;plasticas;accesibilidad universal;accesibilidad;universal;;;;;;;;;;;
Ahí suena un buitrón, esos son dos ruiseñores bastardos peleando, ésa es una gallineta y ése un ánade real, explica al oír los graznidos de los patos que arrancan a volar sobre unas charcas que se extienden tras la biblioteca de la universidad;buitrón;ruiseñores bastardos;gallineta;ánade real;graznidos;;;;;;;;;;;;;;
El Marco Estratégico de Atención Primaria recibe el respaldo mayoritario del Consejo Interterritorial del Sistema Nacional de Salud;Marco Estratégico de Atemción Primaria;respaldo;Consejo Interterritorial;;;;;;;;;;;;;;;;
El Congreso gira entorno a cuatro ejes de reflexión:;ejes;reflexión;;;;;;;;;;;;;;;;;
La Fisioterapia Respiratoria disminuye notablemente los síntomas en pacientes con EPOC;Fisioterapia Respiratoria;notablemente;EPOC;;;;;;;;;;;;;;;;
En caso de infección por COVID-19: será necesario un adecuado control de la temperatura;;;;;;;;;;;;;;;;;;;
La de Gorham tiene dieciocho metros de sedimentos por excavar y la de Vanguard diecisiete;sedimentos;;;;;;;;;;;;;;;;;;
En este sentido, cada año, el movimiento asociativo del autismo en España, en coordinación con Autismo Europa, pone en marcha una campaña de concienciación, con el objetivo de promover una imagen real y positiva de las personas con TEA que contribuya a visibilizar su realidad y necesidades, así como su talento y sus capacidades.;movimiento asociativo;autismo;coordinación;campaña;concienciación;TEA;contribuya;visivilizar;talento;;;;;;;;;;
El Tribunal Administrativo Central de Recursos Contractuales desestima el recurso de Mundo Senior a los viajes del Imserso;Tribunal Administrativo Central de Recursos Contractuales;desestima;recurso;Mundo Senior;Imserso;;;;;;;;;;;;;;
Han mejorado e incrementado las relaciones familiares, en la mayoría de los casos, aunque fueran virtuales, y ha servido para limar asperezas en muchos otros;incrementado;virtuales;limar;asperezas;;;;;;;;;;;;;;;
Desde escritores como Miguel de Unamuno a pensadores contemporáneos como Javier Fernández Aguado, Manuel Castells o Adela Cortina, la obra hace un recorrido ameno por la trayectoria de cada uno de ellos.;pensadores;contemporaneos;ameno;trayectoria;;;;;;;;;;;;;;;
La música popular es algo que se dirige directamente a los sentimientos, que apela de forma directa a la esencia de los orígenes de quien la escucha;popular;directamente;apela;esencia;orígenes;;;;;;;;;;;;;;
"En este aspecto Tania Celard, del departamento de Accesibilidad, dosbonobos Cultura más accesibles, dijo que la accesibilidad beneficia a todas las personas y que el entorno es el que es discapacitante; además de que existían catálogos de accesibilidad física de visitas museos y google como plataforma virtual donde se facilitan el acceso a facetas artísticas en todos los campos.";aspecto;Accesibilidad;dosbonobos;accesibles;beneficia;entorno;discapacitante;catálogos;plataforma virtual;plataforma;virtual;facetas;campos;;;;;;
Habla entrecortada, en tono bajo, dificultad en la articulación y poca expresión facial y manual son signos típicos de estas alteraciones, que tienden a aumentar a medida que la enfermedad progresa y que pueden provocar serios problemas en la comunicación, favoreciendo el aislamiento, soledad y depresión en estos pacientes.;entrecortada;articulación;expresión facial;facial;manual;signos;típicos;alteraciones;progresa;aislamiento;;;;;;;;;
Un pasadizo traslada al visitante a las nuevas instalaciones de la casa de los Oviedo-Portal, un edificio nobiliario del siglo XVII, con salas dedicadas al arte asturiano, junto a gabinetes en los que se exponen colecciones de dibujos, grabados y fotografía, a las que paulatinamente se incorporarán artes industriales como piezas de la fábrica de loza de San Claudio, de La Asturiana, y de La Industria, junto a piezas de alfarería de Faro;pasadizo;nobiliario;gabinetes;grabados;paulatinamente;artes industriales;industriales;loza;alfarería;;;;;;;;;;
"Es una enfermedad que en casi el 85% de los casos, se manifiesta, en sus fases iniciales, en forma de “brotes”, episodios de afectación neurológica que pueden remitir totalmente o hacerlo de manera parcial y originar secuelas funcionales; sin embargo, un pequeño porcentaje de los pacientes experimentan formas “progresivas”, sin brotes, ya desde el inicio de la enfermedad”";fases;brotes;afectación neurológica;afectación;neurológica;remitir;parcial;secuelas funcionales;secuelas;funcionales;experimentan;progresivas;brotes;;;;;;
Llegué, ni siquiera me dio los buenos días, me dio un papel, vi lo que decía, me lo quitó de la mano violentamente y me preguntó si tenía algo que alegar;alegar;;;;;;;;;;;;;;;;;;
Mañana, 12 de mayo, Día Internacional de la Enfermería, tenía que ser el día grande de la Profesión Enfermera ya que este año también es el Año Internacional de las Enfermeras y Matronas, declarado así por la OMS para conmemorar el 200 aniversario del nacimiento de Florence Nightingale, precursora de la Enfermería moderna;Matronas;OMS;conmemorar;precursora;;;;;;;;;;;;;;;
Como nexo de unión entre los diez pensadores que aparecen en el libro, cabe destacar que todos ellos hicieron o están haciendo un tenaz esfuerzo por estructurar y presentarnos unas ideas que pueden conformar la base de nuestra actuación como sujetos individuales y responsables de nuestro destino social y personal, tal y como apunta Josep Jordán Figueras en el epílogo.;nexo;pensadores;tenaz;estructurar;conformar;base;destino;epílogo;;;;;;;;;;;
En tercer lugar, cuando conducimos, al encontrarnos en un espacio cerrado donde suele elevarse la temperatura, podemos experimentar un exceso de sudoración que implicará grandes pérdidas de agua y sales minerales, incluso con aire acondicionado si se trata de trayectos largos;experimentar;sudoración;sales minerales;;;;;;;;;;;;;;;;
¿La situación actual de los refugiados es la más acuciante y difícil que hemos vivido después de la segunda guerra mundial?;refugiados;acuciante;;;;;;;;;;;;;;;;;
El SNS amplía la financiación de los sistemas de monitorización de glucosa con sensores (tipo flash) en los adultos con diabetes tipo 1;SNS;financiación;sistemas;monitorización;glucosa;sensores;flash;diabetes;;;;;;;;;;;
"Ofrece, además, un conjunto seleccionado de Indicadores Clave del SNS que proporciona, de manera integrada y sistemática, información esencial sobre el sistema sanitario; informes periódicos del SNS y coyunturales; y el Banco de Datos del Sistema Nacional de Salud, que ofrece descarga gratuita de los datos";indicadores clave;indicadores;clave;SNS;integrada;sistemática;esencial;coyunturales;;;;;;;;;;;
Seguramente el artista no vislumbró entonces cómo se cotizaría su obra, ni su influencia que sobre la pintura y el arte posterior, ni mucho menos cuánto de cierto encerraban sus palabras.;vislumbró;cotizaría;influencia;posterior;;;;;;;;;;;;;;;
Tras esta emergencia sanitaria, la relevancia de la Red de Ciudades y Comunidades Amigables con las Personas Mayores -iniciativa de la OMS coordinada en España por el Imserso- y su metodología de trabajo basada en la participación y la escucha va a cobrar un gran protagonismo;relevancia;OMS;coordinada;Imserso;metodología;protagonismo;;;;;;;;;;;;;
El alumnado tuvo un papel importante y representó durante la mañana en el pasillo central del campus microteatros “para reivindicar y visibilizar el papel del trabajador social en el ámbito de las necesidades de una sociedad más justa e igualitaria”, ha explicado la decana de Psicología, Encarna Carmona;campus;microrelatos;revindicar;visivilizar;trabajador social;ámbito;decana;;;;;;;;;;;;
El ejercicio físico no solo ayuda a prevenir enfermedades cardiovasculares, sino que también genera resistencias contra el Alzheimer, según el neurocientífico de los Estudios de Ciencias de la Salud de la UOC Diego Redolar.;prevenir;enfermedades cardiovasculares;cardiovasculares;genera ;resistencias;neurocientífico;UOC;;;;;;;;;;;;
Prefieren eternizar el sistema matraca, examinador, de memoriza y olvida, antes de arriesgarse a algo más bonito y efectivo.;eternizar;sistema;matraca;efectivo;;;;;;;;;;;;;;;
Eran tiempos de lenguas afiladas como cuchillos, en los que en cualquier callejuela había pendencieros que terminaban sus disputas a navajazos;pendencieros;disputas;;;;;;;;;;;;;;;;;
La ministra de Sanidad, Consumo y Bienestar Social en funciones, María Luisa Carcedo, ha presentado esta mañana la campaña institucional “Crecer sin violencia para vivir sin miedo”, con la que el Ministerio pretende sensibilizar contra la violencia hacia la infancia, asegurando que “es inaceptable para la dignidad de cada niño y cada niña”.;funciones;campaña;instiutcional;sensibilizar;dignidad;;;;;;;;;;;;;;
En dicho encuentro se han tratado dos bloques importantes: en el primero  se ha hecho un diagnóstico  de la realidad,  en el que los expertos han disertado sobre el urbanismo y movilidad en las personas mayores, el perfil de los nuevos mayores y la incidencia de los mayores en la siniestralidad vial;bloques;diagnóstico;disertado;urbanismo;movilidad inclusiva;perfil;incidencia;sinestrialidad vial;sinistrialidad ;vial;;;;;;;;;
Los resultados obtenidos en los pacientes tratados en los ensayos clínicos previos, y que se espera que se repliquen en los pacientes que se empezarán a tratar a partir de esta autorización, incluyen mejoría de la sensibilidad y la espasticidad –rigidez muscular-, mejoría del control de esfínteres en un porcentaje elevado de pacientes, así como mejorías en la función sexual y dolor neuropático –percepción anormal del dolor- en algunos casos;ensayos clínicos;previos;repliquen;autorización;sensibilidad;espasticidad;rigidez;esfínteres;función sexual;función;dolor neuropático;neuropático;percepción;;;;;;
Algunos de los consejos del método KonMari: Ordena por categoría, no por localización;método;categoría;localización;;;;;;;;;;;;;;;;
El diagnóstico precoz y su consiguiente tratamiento supondría no solo el retraso de la aparición de la patología, sino también la mejor respuesta al tratamiento y por tanto su mejora de la calidad de vida.;disagnóstico;precoz;consiguiente;patología;calidad de vida;;;;;;;;;;;;;;
Ayuda a disminuir la gravedad de enfermedades metabólicas como la diabetes: la enfermedad periodontal, además de provocar la pérdida de dientes, también puede afectar a la diabetes, perjudicando el control del azúcar en la sangre.;enfermedades metabólicas;metabólicas;diabetes;enfermedad peridontal;peridontal;;;;;;;;;;;;;;
En los primeros años de vida, los patrones alimentarios familiares ejercen una gran influencia en los hábitos del niño y suelen tener efectos duraderos que influirán positiva o negativamente, en su salud a corto, medio y largo plazo.;patrones alimentarios familiares;patrones;influencia;hábitos;;;;;;;;;;;;;;;
Cercano a la Plaza de Santa Ana se encuentra el conocido como Callejón del Gato, dedicado al poeta madrileño Álvarez del Gato, donde Valle-Inclán encontró los espejos convexos y cóncavos deformantes que utilizó en su obra «Luces de Bohemia» para definir el esperpento, la visión deformada de la tragedia de España, vista por los ojos de un Max Estrella, personaje central de su obra;espejos convexos;convexos;cóncavos;deformantes;esperpento;tragedia;;;;;;;;;;;;;
“Hemos de reforzar nuestra industria sanitaria, de forma que seamos capaces de autoabastecernos, no solo en lo que a material de protección se refiere, sino en material sanitario y equipamiento médico como un motor más de nuestra economía, garantizando así que, en el futuro, la población en general pueda tener acceso a mascarillas, guantes, gel desinfectante, etc., y los trabajadores sanitarios y otros sectores esenciales, en particular, a todos los recursos que precisen para salvaguardar su seg;industria sanitaria;autoabastecernos;motor;garantizando;sectores esenciales;sectores;esenciales;recursos;salvaguardar;;;;;;;;;;
La Confederación Estatal de Asociaciones y Federaciones de Alumnos y Exalumnos de los Programas Universitarios de Mayores-Caumas, agrupa a las Asociaciones de alumnos y ex alumnos de Programas Universitarios de Mayores, vinculados a las Universidades Públicas y Privadas del territorio español, representando a las mismas, así como a las Federaciones, Confederaciones y Fundaciones que persigan los mismos fines.;vinculados;Federaciones;Confederaciones;Fundaciones;fines;;;;;;;;;;;;;;
Para ello, el odontólogo siempre conoce al paciente antes de llevar a cabo el tratamiento;odontólogo;;;;;;;;;;;;;;;;;;
“Las personas que estaban en pisos tutelados en EEUU parece que han padecido menos que las personas que las personas que estaban en residencias”;tutelados;padecido;;;;;;;;;;;;;;;;;
Evitar cocinar a temperaturas muy fuerte que genere la carbonización de la carne o el pescado.;genere;carbonización;;;;;;;;;;;;;;;;;
Deben reservarse para los profesionales sanitarios, personas infectadas por Covid19 o para aquellas personas involucradas en procedimientos médicos que generen aerosoles;involucradas;procedimientos;aerosoles;;;;;;;;;;;;;;;;
El pasado 19 de mayo tuvo lugar en el salón de actos del Centro de Atención a personas con discapacidad física de Leganés la presentación del programa de actividades para conmemorar el XXVI Aniversario del Centro.;conmemorar;;;;;;;;;;;;;;;;;;
David Ojeda de «Palmyra Teatro» habló de un espacio de espectadores y de un proyecto ideológico;proyecto;ideológico;;;;;;;;;;;;;;;;;
La cronicidad de la enfermedad, los controles periódicos, un tratamiento farmacológico continuado y la posible necesidad de intervenciones quirúrgicas tienen una gran repercusión en la vida familiar, laboral y social del paciente y condicionan considerablemente su percepción de salud y su calidad de vida.;cronicidad;controles periódicos;periódicos;tratamiento farmacológico;farmacológico;continuado;intervenciones quirúrgicas;intervenciones;quirúrgicas;repercusión;considerablemente;percepción;calidad de vida;;;;;;
Comer erguido y despacio: la forma de comer es otro de los aspectos clave en el tratamiento nutricional de estos pacientes;erguido;aspectos clave;aspectos;clave;nutricional;;;;;;;;;;;;;;
De esta manera, la Junta permitió que González fuera la cuarta integrante de la mesa (percibió la correspondiente dieta igual que el presidente y las dos vocales) y ayudó durante toda la jornada a identificar a las personas que acuden a la urna para depositar su voto al Congreso y al Senado;Junta;integrante;percibió;dieta;vocales;identificar;;;;;;;;;;;;;
Debutó en 1986, y desde entonces ha sido miembro de diversos grupos musicales, como “Jeon Inkwon & Haam Choonho”, y ha participado en la composición de varios temas para B.S.O de series coreanas, como la actual “Descendientes del Sol”.;Debutó;diversos;composición;B.S.O.;actual;;;;;;;;;;;;;;
